Frequency,Magnitue,Phase
6.48783804340803e+02,-5.06723646618611e+01,1.71691373644317e+02
6.48933209532696e+02,-5.06766556505713e+01,1.71688245633570e+02
6.49082649130367e+02,-5.06809466968427e+01,1.71685117635947e+02
6.49232123141739e+02,-5.06852378007113e+01,1.71681989651466e+02
6.49381631574737e+02,-5.06895289622130e+01,1.71678861680148e+02
6.49531174437287e+02,-5.06938201813840e+01,1.71675733722011e+02
6.49680751737319e+02,-5.06981114582601e+01,1.71672605777075e+02
6.49830363482762e+02,-5.07024027928774e+01,1.71669477845359e+02
6.49980009681549e+02,-5.07066941852719e+01,1.71666349926885e+02
6.50129690341614e+02,-5.07109856354795e+01,1.71663222021671e+02
6.50279405470893e+02,-5.07152771435363e+01,1.71660094129739e+02
6.50429155077324e+02,-5.07195687094781e+01,1.71656966251107e+02
6.50578939168846e+02,-5.07238603333410e+01,1.71653838385797e+02
6.50728757753400e+02,-5.07281520151609e+01,1.71650710533829e+02
6.50878610838931e+02,-5.07324437549738e+01,1.71647582695224e+02
6.51028498433382e+02,-5.07367355528157e+01,1.71644454870002e+02
6.51178420544701e+02,-5.07410274087224e+01,1.71641327058185e+02
6.51328377180837e+02,-5.07453193227299e+01,1.71638199259793e+02
6.51478368349740e+02,-5.07496112948742e+01,1.71635071474848e+02
6.51628394059362e+02,-5.07539033251911e+01,1.71631943703370e+02
6.51778454317658e+02,-5.07581954137167e+01,1.71628815945381e+02
6.51928549132583e+02,-5.07624875604869e+01,1.71625688200904e+02
6.52078678512097e+02,-5.07667797655374e+01,1.71622560469958e+02
6.52228842464157e+02,-5.07710720289043e+01,1.71619432752567e+02
6.52379040996726e+02,-5.07753643506235e+01,1.71616305048751e+02
6.52529274117768e+02,-5.07796567307309e+01,1.71613177358534e+02
6.52679541835247e+02,-5.07839491692623e+01,1.71610049681937e+02
6.52829844157130e+02,-5.07882416662537e+01,1.71606922018982e+02
6.52980181091387e+02,-5.07925342217409e+01,1.71603794369692e+02
6.53130552645988e+02,-5.07968268357598e+01,1.71600666734090e+02
6.53280958828905e+02,-5.08011195083463e+01,1.71597539112197e+02
6.53431399648113e+02,-5.08054122395363e+01,1.71594411504037e+02
6.53581875111589e+02,-5.08097050293655e+01,1.71591283909633e+02
6.53732385227309e+02,-5.08139978778700e+01,1.71588156329007e+02
6.53882930003255e+02,-5.08182907850855e+01,1.71585028762183e+02
6.54033509447408e+02,-5.08225837510479e+01,1.71581901209185e+02
6.54184123567751e+02,-5.08268767757930e+01,1.71578773670035e+02
6.54334772372270e+02,-5.08311698593567e+01,1.71575646144756e+02
6.54485455868952e+02,-5.08354630017748e+01,1.71572518633374e+02
6.54636174065786e+02,-5.08397562030831e+01,1.71569391135911e+02
6.54786926970763e+02,-5.08440494633174e+01,1.71566263652391e+02
6.54937714591877e+02,-5.08483427825136e+01,1.71563136182839e+02
6.55088536937120e+02,-5.08526361607075e+01,1.71560008727278e+02
6.55239394014491e+02,-5.08569295979349e+01,1.71556881285733e+02
6.55390285831987e+02,-5.08612230942315e+01,1.71553753858228e+02
6.55541212397608e+02,-5.08655166496333e+01,1.71550626444788e+02
6.55692173719356e+02,-5.08698102641759e+01,1.71547499045438e+02
6.55843169805236e+02,-5.08741039378952e+01,1.71544371660201e+02
6.55994200663252e+02,-5.08783976708269e+01,1.71541244289104e+02
6.56145266301413e+02,-5.08826914630068e+01,1.71538116932170e+02
6.56296366727727e+02,-5.08869853144707e+01,1.71534989589426e+02
6.56447501950206e+02,-5.08912792252544e+01,1.71531862260897e+02
6.56598671976863e+02,-5.08955731953936e+01,1.71528734946607e+02
6.56749876815713e+02,-5.08998672249240e+01,1.71525607646583e+02
6.56901116474772e+02,-5.09041613138814e+01,1.71522480360850e+02
6.57052390962059e+02,-5.09084554623016e+01,1.71519353089434e+02
6.57203700285594e+02,-5.09127496702203e+01,1.71516225832361e+02
6.57355044453401e+02,-5.09170439376733e+01,1.71513098589657e+02
6.57506423473502e+02,-5.09213382646961e+01,1.71509971361348e+02
6.57657837353924e+02,-5.09256326513247e+01,1.71506844147460e+02
6.57809286102694e+02,-5.09299270975946e+01,1.71503716948020e+02
6.57960769727843e+02,-5.09342216035417e+01,1.71500589763054e+02
6.58112288237402e+02,-5.09385161692016e+01,1.71497462592589e+02
6.58263841639403e+02,-5.09428107946099e+01,1.71494335436652e+02
6.58415429941884e+02,-5.09471054798026e+01,1.71491208295270e+02
6.58567053152879e+02,-5.09514002248150e+01,1.71488081168469e+02
6.58718711280429e+02,-5.09556950296831e+01,1.71484954056277e+02
6.58870404332574e+02,-5.09599898944425e+01,1.71481826958722e+02
6.59022132317356e+02,-5.09642848191288e+01,1.71478699875829e+02
6.59173895242821e+02,-5.09685798037777e+01,1.71475572807629e+02
6.59325693117014e+02,-5.09728748484248e+01,1.71472445754146e+02
6.59477525947984e+02,-5.09771699531059e+01,1.71469318715411e+02
6.59629393743780e+02,-5.09814651178566e+01,1.71466191691450e+02
6.59781296512455e+02,-5.09857603427126e+01,1.71463064682292e+02
6.59933234262062e+02,-5.09900556277094e+01,1.71459937687964e+02
6.60085207000657e+02,-5.09943509728827e+01,1.71456810708496e+02
6.60237214736297e+02,-5.09986463782681e+01,1.71453683743914e+02
6.60389257477042e+02,-5.10029418439014e+01,1.71450556794249e+02
6.60541335230952e+02,-5.10072373698180e+01,1.71447429859529e+02
6.60693448006091e+02,-5.10115329560536e+01,1.71444302939783e+02
6.60845595810524e+02,-5.10158286026439e+01,1.71441176035038e+02
6.60997778652317e+02,-5.10201243096243e+01,1.71438049145325e+02
6.61149996539539e+02,-5.10244200770306e+01,1.71434922270673e+02
6.61302249480261e+02,-5.10287159048983e+01,1.71431795411111e+02
6.61454537482554e+02,-5.10330117932631e+01,1.71428668566669e+02
6.61606860554492e+02,-5.10373077421604e+01,1.71425541737375e+02
6.61759218704153e+02,-5.10416037516258e+01,1.71422414923260e+02
6.61911611939613e+02,-5.10458998216950e+01,1.71419288124354e+02
6.62064040268953e+02,-5.10501959524035e+01,1.71416161340686e+02
6.62216503700253e+02,-5.10544921437869e+01,1.71413034572287e+02
6.62369002241598e+02,-5.10587883958807e+01,1.71409907819186e+02
6.62521535901073e+02,-5.10630847087204e+01,1.71406781081414e+02
6.62674104686765e+02,-5.10673810823417e+01,1.71403654359002e+02
6.62826708606763e+02,-5.10716775167800e+01,1.71400527651979e+02
6.62979347669157e+02,-5.10759740120710e+01,1.71397400960378e+02
6.63132021882042e+02,-5.10802705682500e+01,1.71394274284228e+02
6.63284731253510e+02,-5.10845671853527e+01,1.71391147623560e+02
6.63437475791660e+02,-5.10888638634145e+01,1.71388020978407e+02
6.63590255504588e+02,-5.10931606024710e+01,1.71384894348797e+02
6.63743070400396e+02,-5.10974574025577e+01,1.71381767734764e+02
6.63895920487186e+02,-5.11017542637101e+01,1.71378641136339e+02
6.64048805773061e+02,-5.11060511859636e+01,1.71375514553552e+02
6.64201726266127e+02,-5.11103481693538e+01,1.71372387986437e+02
6.64354681974492e+02,-5.11146452139162e+01,1.71369261435024e+02
6.64507672906265e+02,-5.11189423196862e+01,1.71366134899345e+02
6.64660699069558e+02,-5.11232394866993e+01,1.71363008379434e+02
6.64813760472485e+02,-5.11275367149909e+01,1.71359881875321e+02
6.64966857123160e+02,-5.11318340045966e+01,1.71356755387039e+02
6.65119989029700e+02,-5.11361313555518e+01,1.71353628914621e+02
6.65273156200225e+02,-5.11404287678919e+01,1.71350502458100e+02
6.65426358642855e+02,-5.11447262416524e+01,1.71347376017507e+02
6.65579596365712e+02,-5.11490237768688e+01,1.71344249592876e+02
6.65732869376921e+02,-5.11533213735763e+01,1.71341123184240e+02
6.65886177684610e+02,-5.11576190318106e+01,1.71337996791632e+02
6.66039521296905e+02,-5.11619167516070e+01,1.71334870415085e+02
6.66192900221936e+02,-5.11662145330010e+01,1.71331744054632e+02
6.66346314467837e+02,-5.11705123760279e+01,1.71328617710307e+02
6.66499764042741e+02,-5.11748102807231e+01,1.71325491382144e+02
6.66653248954783e+02,-5.11791082471221e+01,1.71322365070176e+02
6.66806769212102e+02,-5.11834062752602e+01,1.71319238774437e+02
6.66960324822836e+02,-5.11877043651729e+01,1.71316112494960e+02
6.67113915795127e+02,-5.11920025168955e+01,1.71312986231782e+02
6.67267542137118e+02,-5.11963007304634e+01,1.71309859984934e+02
6.67421203856955e+02,-5.12005990059120e+01,1.71306733754452e+02
6.67574900962784e+02,-5.12048973432766e+01,1.71303607540371e+02
6.67728633462754e+02,-5.12091957425927e+01,1.71300481342724e+02
6.67882401365016e+02,-5.12134942038955e+01,1.71297355161547e+02
6.68036204677723e+02,-5.12177927272204e+01,1.71294228996874e+02
6.68190043409029e+02,-5.12220913126028e+01,1.71291102848740e+02
6.68343917567090e+02,-5.12263899600779e+01,1.71287976717181e+02
6.68497827160065e+02,-5.12306886696812e+01,1.71284850602232e+02
6.68651772196114e+02,-5.12349874414480e+01,1.71281724503927e+02
6.68805752683399e+02,-5.12392862754136e+01,1.71278598422304e+02
6.68959768630083e+02,-5.12435851716133e+01,1.71275472357396e+02
6.69113820044333e+02,-5.12478841300823e+01,1.71272346309240e+02
6.69267906934316e+02,-5.12521831508561e+01,1.71269220277872e+02
6.69422029308202e+02,-5.12564822339699e+01,1.71266094263328e+02
6.69576187174161e+02,-5.12607813794591e+01,1.71262968265644e+02
6.69730380540368e+02,-5.12650805873588e+01,1.71259842284856e+02
6.69884609414998e+02,-5.12693798577044e+01,1.71256716321001e+02
6.70038873806227e+02,-5.12736791905312e+01,1.71253590374114e+02
6.70193173722235e+02,-5.12779785858744e+01,1.71250464444233e+02
6.70347509171202e+02,-5.12822780437694e+01,1.71247338531395e+02
6.70501880161312e+02,-5.12865775642512e+01,1.71244212635636e+02
6.70656286700748e+02,-5.12908771473554e+01,1.71241086756993e+02
6.70810728797697e+02,-5.12951767931169e+01,1.71237960895503e+02
6.70965206460347e+02,-5.12994765015712e+01,1.71234835051204e+02
6.71119719696890e+02,-5.13037762727534e+01,1.71231709224133e+02
6.71274268515516e+02,-5.13080761066988e+01,1.71228583414328e+02
6.71428852924420e+02,-5.13123760034426e+01,1.71225457621826e+02
6.71583472931798e+02,-5.13166759630200e+01,1.71222331846665e+02
6.71738128545848e+02,-5.13209759854663e+01,1.71219206088883e+02
6.71892819774769e+02,-5.13252760708166e+01,1.71216080348518e+02
6.72047546626762e+02,-5.13295762191061e+01,1.71212954625607e+02
6.72202309110033e+02,-5.13338764303701e+01,1.71209828920190e+02
6.72357107232784e+02,-5.13381767046438e+01,1.71206703232305e+02
6.72511941003225e+02,-5.13424770419623e+01,1.71203577561990e+02
6.72666810429564e+02,-5.13467774423607e+01,1.71200451909284e+02
6.72821715520012e+02,-5.13510779058744e+01,1.71197326274225e+02
6.72976656282782e+02,-5.13553784325384e+01,1.71194200656853e+02
6.73131632726088e+02,-5.13596790223879e+01,1.71191075057206e+02
6.73286644858148e+02,-5.13639796754580e+01,1.71187949475324e+02
6.73441692687180e+02,-5.13682803917840e+01,1.71184823911246e+02
6.73596776221405e+02,-5.13725811714010e+01,1.71181698365012e+02
6.73751895469045e+02,-5.13768820143440e+01,1.71178572836660e+02
6.73907050438323e+02,-5.13811829206483e+01,1.71175447326231e+02
6.74062241137467e+02,-5.13854838903489e+01,1.71172321833764e+02
6.74217467574705e+02,-5.13897849234811e+01,1.71169196359300e+02
6.74372729758266e+02,-5.13940860200798e+01,1.71166070902878e+02
6.74528027696382e+02,-5.13983871801802e+01,1.71162945464538e+02
6.74683361397287e+02,-5.14026884038175e+01,1.71159820044322e+02
6.74838730869216e+02,-5.14069896910267e+01,1.71156694642268e+02
6.74994136120408e+02,-5.14112910418428e+01,1.71153569258418e+02
6.75149577159101e+02,-5.14155924563011e+01,1.71150443892813e+02
6.75305053993536e+02,-5.14198939344365e+01,1.71147318545493e+02
6.75460566631958e+02,-5.14241954762842e+01,1.71144193216499e+02
6.75616115082611e+02,-5.14284970818792e+01,1.71141067905872e+02
6.75771699353743e+02,-5.14327987512566e+01,1.71137942613654e+02
6.75927319453601e+02,-5.14371004844514e+01,1.71134817339885e+02
6.76082975390437e+02,-5.14414022814987e+01,1.71131692084608e+02
6.76238667172504e+02,-5.14457041424336e+01,1.71128566847863e+02
6.76394394808057e+02,-5.14500060672910e+01,1.71125441629693e+02
6.76550158305351e+02,-5.14543080561060e+01,1.71122316430138e+02
6.76705957672645e+02,-5.14586101089137e+01,1.71119191249242e+02
6.76861792918200e+02,-5.14629122257490e+01,1.71116066087046e+02
6.77017664050277e+02,-5.14672144066470e+01,1.71112940943593e+02
6.77173571077142e+02,-5.14715166516427e+01,1.71109815818924e+02
6.77329514007059e+02,-5.14758189607711e+01,1.71106690713082e+02
6.77485492848298e+02,-5.14801213340671e+01,1.71103565626110e+02
6.77641507609127e+02,-5.14844237715659e+01,1.71100440558051e+02
6.77797558297818e+02,-5.14887262733023e+01,1.71097315508947e+02
6.77953644922645e+02,-5.14930288393113e+01,1.71094190478841e+02
6.78109767491885e+02,-5.14973314696280e+01,1.71091065467776e+02
6.78265926013813e+02,-5.15016341642873e+01,1.71087940475796e+02
6.78422120496710e+02,-5.15059369233241e+01,1.71084815502943e+02
6.78578350948856e+02,-5.15102397467734e+01,1.71081690549262e+02
6.78734617378536e+02,-5.15145426346702e+01,1.71078565614796e+02
6.78890919794033e+02,-5.15188455870494e+01,1.71075440699588e+02
6.79047258203635e+02,-5.15231486039459e+01,1.71072315803683e+02
6.79203632615632e+02,-5.15274516853947e+01,1.71069190927125e+02
6.79360043038313e+02,-5.15317548314307e+01,1.71066066069956e+02
6.79516489479971e+02,-5.15360580420889e+01,1.71062941232223e+02
6.79672971948902e+02,-5.15403613174040e+01,1.71059816413968e+02
6.79829490453401e+02,-5.15446646574111e+01,1.71056691615237e+02
6.79986045001768e+02,-5.15489680621451e+01,1.71053566836075e+02
6.80142635602301e+02,-5.15532715316408e+01,1.71050442076525e+02
6.80299262263305e+02,-5.15575750659332e+01,1.71047317336633e+02
6.80455924993082e+02,-5.15618786650570e+01,1.71044192616443e+02
6.80612623799939e+02,-5.15661823290473e+01,1.71041067916001e+02
6.80769358692185e+02,-5.15704860579388e+01,1.71037943235353e+02
6.80926129678128e+02,-5.15747898517665e+01,1.71034818574543e+02
6.81082936766081e+02,-5.15790937105651e+01,1.71031693933617e+02
6.81239779964357e+02,-5.15833976343696e+01,1.71028569312620e+02
6.81396659281273e+02,-5.15877016232149e+01,1.71025444711598e+02
6.81553574725145e+02,-5.15920056771356e+01,1.71022320130598e+02
6.81710526304294e+02,-5.15963097961667e+01,1.71019195569665e+02
6.81867514027041e+02,-5.16006139803431e+01,1.71016071028845e+02
6.82024537901708e+02,-5.16049182296995e+01,1.71012946508185e+02
6.82181597936622e+02,-5.16092225442707e+01,1.71009822007730e+02
6.82338694140109e+02,-5.16135269240915e+01,1.71006697527528e+02
6.82495826520498e+02,-5.16178313691969e+01,1.71003573067625e+02
6.82652995086121e+02,-5.16221358796215e+01,1.71000448628068e+02
6.82810199845311e+02,-5.16264404554002e+01,1.70997324208904e+02
6.82967440806401e+02,-5.16307450965677e+01,1.70994199810179e+02
6.83124717977730e+02,-5.16350498031588e+01,1.70991075431941e+02
6.83282031367635e+02,-5.16393545752084e+01,1.70987951074237e+02
6.83439380984458e+02,-5.16436594127511e+01,1.70984826737114e+02
6.83596766836540e+02,-5.16479643158218e+01,1.70981702420621e+02
6.83754188932227e+02,-5.16522692844551e+01,1.70978578124804e+02
6.83911647279864e+02,-5.16565743186859e+01,1.70975453849712e+02
6.84069141887800e+02,-5.16608794185488e+01,1.70972329595392e+02
6.84226672764386e+02,-5.16651845840787e+01,1.70969205361893e+02
6.84384239917972e+02,-5.16694898153103e+01,1.70966081149261e+02
6.84541843356913e+02,-5.16737951122782e+01,1.70962956957547e+02
6.84699483089566e+02,-5.16781004750172e+01,1.70959832786798e+02
6.84857159124288e+02,-5.16824059035620e+01,1.70956708637063e+02
6.85014871469439e+02,-5.16867113979473e+01,1.70953584508390e+02
6.85172620133381e+02,-5.16910169582079e+01,1.70950460400829e+02
6.85330405124477e+02,-5.16953225843784e+01,1.70947336314427e+02
6.85488226451092e+02,-5.16996282764935e+01,1.70944212249235e+02
6.85646084121596e+02,-5.17039340345878e+01,1.70941088205301e+02
6.85803978144356e+02,-5.17082398586962e+01,1.70937964182675e+02
6.85961908527745e+02,-5.17125457488531e+01,1.70934840181405e+02
6.86119875280135e+02,-5.17168517050934e+01,1.70931716201543e+02
6.86277878409902e+02,-5.17211577274516e+01,1.70928592243137e+02
6.86435917925423e+02,-5.17254638159624e+01,1.70925468306237e+02
6.86593993835077e+02,-5.17297699706604e+01,1.70922344390893e+02
6.86752106147246e+02,-5.17340761915804e+01,1.70919220497155e+02
6.86910254870311e+02,-5.17383824787568e+01,1.70916096625073e+02
6.87068440012659e+02,-5.17426888322244e+01,1.70912972774698e+02
6.87226661582675e+02,-5.17469952520178e+01,1.70909848946080e+02
6.87384919588749e+02,-5.17513017381715e+01,1.70906725139270e+02
6.87543214039271e+02,-5.17556082907202e+01,1.70903601354318e+02
6.87701544942634e+02,-5.17599149096985e+01,1.70900477591275e+02
6.87859912307232e+02,-5.17642215951410e+01,1.70897353850193e+02
6.88018316141462e+02,-5.17685283470823e+01,1.70894230131121e+02
6.88176756453723e+02,-5.17728351655569e+01,1.70891106434112e+02
6.88335233252414e+02,-5.17771420505994e+01,1.70887982759217e+02
6.88493746545938e+02,-5.17814490022444e+01,1.70884859106487e+02
6.88652296342699e+02,-5.17857560205265e+01,1.70881735475974e+02
6.88810882651103e+02,-5.17900631054802e+01,1.70878611867729e+02
6.88969505479559e+02,-5.17943702571401e+01,1.70875488281805e+02
6.89128164836475e+02,-5.17986774755406e+01,1.70872364718252e+02
6.89286860730266e+02,-5.18029847607164e+01,1.70869241177125e+02
6.89445593169343e+02,-5.18072921127020e+01,1.70866117658474e+02
6.89604362162123e+02,-5.18115995315319e+01,1.70862994162352e+02
6.89763167717025e+02,-5.18159070172406e+01,1.70859870688811e+02
6.89922009842467e+02,-5.18202145698627e+01,1.70856747237905e+02
6.90080888546870e+02,-5.18245221894326e+01,1.70853623809685e+02
6.90239803838660e+02,-5.18288298759848e+01,1.70850500404206e+02
6.90398755726261e+02,-5.18331376295539e+01,1.70847377021518e+02
6.90557744218101e+02,-5.18374454501742e+01,1.70844253661677e+02
6.90716769322609e+02,-5.18417533378804e+01,1.70841130324734e+02
6.90875831048216e+02,-5.18460612927068e+01,1.70838007010745e+02
6.91034929403357e+02,-5.18503693146880e+01,1.70834883719761e+02
6.91194064396465e+02,-5.18546774038584e+01,1.70831760451836e+02
6.91353236035978e+02,-5.18589855602524e+01,1.70828637207025e+02
6.91512444330336e+02,-5.18632937839046e+01,1.70825513985381e+02
6.91671689287979e+02,-5.18676020748493e+01,1.70822390786958e+02
6.91830970917351e+02,-5.18719104331209e+01,1.70819267611810e+02
6.91990289226895e+02,-5.18762188587540e+01,1.70816144459992e+02
6.92149644225060e+02,-5.18805273517829e+01,1.70813021331558e+02
6.92309035920295e+02,-5.18848359122421e+01,1.70809898226562e+02
6.92468464321049e+02,-5.18891445401659e+01,1.70806775145060e+02
6.92627929435775e+02,-5.18934532355888e+01,1.70803652087105e+02
6.92787431272929e+02,-5.18977619985451e+01,1.70800529052753e+02
6.92946969840967e+02,-5.19020708290693e+01,1.70797406042059e+02
6.93106545148347e+02,-5.19063797271957e+01,1.70794283055078e+02
6.93266157203530e+02,-5.19106886929587e+01,1.70791160091865e+02
6.93425806014979e+02,-5.19149977263927e+01,1.70788037152476e+02
6.93585491591157e+02,-5.19193068275320e+01,1.70784914236967e+02
6.93745213940532e+02,-5.19236159964111e+01,1.70781791345391e+02
6.93904973071571e+02,-5.19279252330642e+01,1.70778668477807e+02
