Frequency,Magnitude,Phase
4.41367143462498e+02,-1.15648190699137e+01,9.94719996979991e+01
4.41468783704322e+02,-1.15666239826818e+01,9.94666643590810e+01
4.41570447352371e+02,-1.15684289923402e+01,9.94613291025438e+01
4.41672134412035e+02,-1.15702340988802e+01,9.94559939283233e+01
4.41773844888705e+02,-1.15720393022935e+01,9.94506588363553e+01
4.41875578787775e+02,-1.15738446025716e+01,9.94453238265755e+01
4.41977336114638e+02,-1.15756499997059e+01,9.94399888989198e+01
4.42079116874690e+02,-1.15774554936878e+01,9.94346540533237e+01
4.42180921073325e+02,-1.15792610845091e+01,9.94293192897229e+01
4.42282748715943e+02,-1.15810667721611e+01,9.94239846080529e+01
4.42384599807941e+02,-1.15828725566353e+01,9.94186500082493e+01
4.42486474354721e+02,-1.15846784379233e+01,9.94133154902476e+01
4.42588372361682e+02,-1.15864844160165e+01,9.94079810539832e+01
4.42690293834228e+02,-1.15882904909064e+01,9.94026466993915e+01
4.42792238777763e+02,-1.15900966625846e+01,9.93973124264079e+01
4.42894207197691e+02,-1.15919029310426e+01,9.93919782349677e+01
4.42996199099418e+02,-1.15937092962719e+01,9.93866441250061e+01
4.43098214488353e+02,-1.15955157582639e+01,9.93813100964585e+01
4.43200253369904e+02,-1.15973223170102e+01,9.93759761492600e+01
4.43302315749481e+02,-1.15991289725022e+01,9.93706422833456e+01
4.43404401632495e+02,-1.16009357247316e+01,9.93653084986505e+01
4.43506511024358e+02,-1.16027425736897e+01,9.93599747951098e+01
4.43608643930486e+02,-1.16045495193682e+01,9.93546411726586e+01
4.43710800356291e+02,-1.16063565617584e+01,9.93493076312315e+01
4.43812980307191e+02,-1.16081637008520e+01,9.93439741707638e+01
4.43915183788604e+02,-1.16099709366404e+01,9.93386407911902e+01
4.44017410805947e+02,-1.16117782691152e+01,9.93333074924456e+01
4.44119661364641e+02,-1.16135856982677e+01,9.93279742744646e+01
4.44221935470107e+02,-1.16153932240897e+01,9.93226411371822e+01
4.44324233127767e+02,-1.16172008465725e+01,9.93173080805330e+01
4.44426554343046e+02,-1.16190085657077e+01,9.93119751044516e+01
4.44528899121368e+02,-1.16208163814869e+01,9.93066422088727e+01
4.44631267468159e+02,-1.16226242939014e+01,9.93013093937308e+01
4.44733659388847e+02,-1.16244323029429e+01,9.92959766589604e+01
4.44836074888861e+02,-1.16262404086028e+01,9.92906440044961e+01
4.44938513973631e+02,-1.16280486108727e+01,9.92853114302722e+01
4.45040976648587e+02,-1.16298569097441e+01,9.92799789362232e+01
4.45143462919162e+02,-1.16316653052084e+01,9.92746465222834e+01
4.45245972790790e+02,-1.16334737972572e+01,9.92693141883871e+01
4.45348506268907e+02,-1.16352823858820e+01,9.92639819344685e+01
4.45451063358947e+02,-1.16370910710745e+01,9.92586497604619e+01
4.45553644066349e+02,-1.16388998528260e+01,9.92533176663015e+01
4.45656248396551e+02,-1.16407087311280e+01,9.92479856519213e+01
4.45758876354994e+02,-1.16425177059722e+01,9.92426537172554e+01
4.45861527947118e+02,-1.16443267773500e+01,9.92373218622380e+01
4.45964203178366e+02,-1.16461359452529e+01,9.92319900868029e+01
4.46066902054182e+02,-1.16479452096725e+01,9.92266583908842e+01
4.46169624580011e+02,-1.16497545706003e+01,9.92213267744157e+01
4.46272370761299e+02,-1.16515640280278e+01,9.92159952373313e+01
4.46375140603493e+02,-1.16533735819465e+01,9.92106637795649e+01
4.46477934112043e+02,-1.16551832323480e+01,9.92053324010500e+01
4.46580751292397e+02,-1.16569929792238e+01,9.92000011017207e+01
4.46683592150009e+02,-1.16588028225655e+01,9.91946698815105e+01
4.46786456690329e+02,-1.16606127623645e+01,9.91893387403530e+01
4.46889344918812e+02,-1.16624227986123e+01,9.91840076781818e+01
4.46992256840913e+02,-1.16642329313006e+01,9.91786766949305e+01
4.47095192462088e+02,-1.16660431604208e+01,9.91733457905327e+01
4.47198151787795e+02,-1.16678534859644e+01,9.91680149649216e+01
4.47301134823492e+02,-1.16696639079230e+01,9.91626842180309e+01
4.47404141574640e+02,-1.16714744262882e+01,9.91573535497938e+01
4.47507172046699e+02,-1.16732850410514e+01,9.91520229601437e+01
4.47610226245133e+02,-1.16750957522042e+01,9.91466924490139e+01
4.47713304175405e+02,-1.16769065597381e+01,9.91413620163376e+01
4.47816405842981e+02,-1.16787174636447e+01,9.91360316620480e+01
4.47919531253326e+02,-1.16805284639154e+01,9.91307013860783e+01
4.48022680411908e+02,-1.16823395605420e+01,9.91253711883616e+01
4.48125853324197e+02,-1.16841507535157e+01,9.91200410688308e+01
4.48229049995662e+02,-1.16859620428283e+01,9.91147110274192e+01
4.48332270431774e+02,-1.16877734284712e+01,9.91093810640596e+01
4.48435514638007e+02,-1.16895849104360e+01,9.91040511786850e+01
4.48538782619834e+02,-1.16913964887142e+01,9.90987213712282e+01
4.48642074382730e+02,-1.16932081632974e+01,9.90933916416221e+01
4.48745389932172e+02,-1.16950199341771e+01,9.90880619897995e+01
4.48848729273638e+02,-1.16968318013448e+01,9.90827324156932e+01
4.48952092412606e+02,-1.16986437647921e+01,9.90774029192358e+01
4.49055479354556e+02,-1.17004558245106e+01,9.90720735003600e+01
4.49158890104971e+02,-1.17022679804917e+01,9.90667441589985e+01
4.49262324669332e+02,-1.17040802327270e+01,9.90614148950838e+01
4.49365783053125e+02,-1.17058925812081e+01,9.90560857085484e+01
4.49469265261833e+02,-1.17077050259266e+01,9.90507565993250e+01
4.49572771300944e+02,-1.17095175668739e+01,9.90454275673459e+01
4.49676301175945e+02,-1.17113302040416e+01,9.90400986125433e+01
4.49779854892326e+02,-1.17131429374213e+01,9.90347697348498e+01
4.49883432455576e+02,-1.17149557670045e+01,9.90294409341977e+01
4.49987033871188e+02,-1.17167686927828e+01,9.90241122105192e+01
4.50090659144654e+02,-1.17185817147477e+01,9.90187835637465e+01
4.50194308281468e+02,-1.17203948328907e+01,9.90134549938119e+01
4.50297981287125e+02,-1.17222080472035e+01,9.90081265006473e+01
4.50401678167123e+02,-1.17240213576776e+01,9.90027980841850e+01
4.50505398926960e+02,-1.17258347643046e+01,9.89974697443571e+01
4.50609143572133e+02,-1.17276482670759e+01,9.89921414810953e+01
4.50712912108144e+02,-1.17294618659832e+01,9.89868132943318e+01
4.50816704540495e+02,-1.17312755610180e+01,9.89814851839985e+01
4.50920520874688e+02,-1.17330893521719e+01,9.89761571500271e+01
4.51024361116228e+02,-1.17349032394364e+01,9.89708291923496e+01
4.51128225270620e+02,-1.17367172228031e+01,9.89655013108976e+01
4.51232113343371e+02,-1.17385313022636e+01,9.89601735056030e+01
4.51336025339989e+02,-1.17403454778094e+01,9.89548457763974e+01
4.51439961265984e+02,-1.17421597494320e+01,9.89495181232125e+01
4.51543921126865e+02,-1.17439741171232e+01,9.89441905459798e+01
4.51647904928145e+02,-1.17457885808744e+01,9.89388630446309e+01
4.51751912675337e+02,-1.17476031406771e+01,9.89335356190974e+01
4.51855944373955e+02,-1.17494177965230e+01,9.89282082693106e+01
4.51960000029515e+02,-1.17512325484037e+01,9.89228809952020e+01
4.52064079647534e+02,-1.17530473963106e+01,9.89175537967031e+01
4.52168183233529e+02,-1.17548623402354e+01,9.89122266737450e+01
4.52272310793021e+02,-1.17566773801697e+01,9.89068996262591e+01
4.52376462331531e+02,-1.17584925161050e+01,9.89015726541767e+01
4.52480637854579e+02,-1.17603077480328e+01,9.88962457574288e+01
4.52584837367691e+02,-1.17621230759448e+01,9.88909189359468e+01
4.52689060876389e+02,-1.17639384998326e+01,9.88855921896617e+01
4.52793308386200e+02,-1.17657540196877e+01,9.88802655185044e+01
4.52897579902651e+02,-1.17675696355017e+01,9.88749389224062e+01
4.53001875431270e+02,-1.17693853472662e+01,9.88696124012979e+01
4.53106194977587e+02,-1.17712011549727e+01,9.88642859551104e+01
4.53210538547134e+02,-1.17730170586129e+01,9.88589595837748e+01
4.53314906145441e+02,-1.17748330581783e+01,9.88536332872217e+01
4.53419297778043e+02,-1.17766491536605e+01,9.88483070653820e+01
4.53523713450474e+02,-1.17784653450511e+01,9.88429809181865e+01
4.53628153168270e+02,-1.17802816323417e+01,9.88376548455658e+01
4.53732616936969e+02,-1.17820980155238e+01,9.88323288474505e+01
4.53837104762109e+02,-1.17839144945891e+01,9.88270029237714e+01
4.53941616649231e+02,-1.17857310695292e+01,9.88216770744590e+01
4.54046152603874e+02,-1.17875477403355e+01,9.88163512994438e+01
4.54150712631582e+02,-1.17893645069999e+01,9.88110255986563e+01
4.54255296737897e+02,-1.17911813695137e+01,9.88056999720270e+01
4.54359904928366e+02,-1.17929983278687e+01,9.88003744194861e+01
4.54464537208535e+02,-1.17948153820563e+01,9.87950489409642e+01
4.54569193583950e+02,-1.17966325320682e+01,9.87897235363913e+01
4.54673874060161e+02,-1.17984497778961e+01,9.87843982056980e+01
4.54778578642717e+02,-1.18002671195315e+01,9.87790729488142e+01
4.54883307337170e+02,-1.18020845569659e+01,9.87737477656703e+01
4.54988060149073e+02,-1.18039020901911e+01,9.87684226561964e+01
4.55092837083980e+02,-1.18057197191986e+01,9.87630976203224e+01
4.55197638147445e+02,-1.18075374439799e+01,9.87577726579784e+01
4.55302463345025e+02,-1.18093552645268e+01,9.87524477690946e+01
4.55407312682278e+02,-1.18111731808308e+01,9.87471229536007e+01
4.55512186164762e+02,-1.18129911928835e+01,9.87417982114267e+01
4.55617083798039e+02,-1.18148093006765e+01,9.87364735425024e+01
4.55722005587670e+02,-1.18166275042015e+01,9.87311489467577e+01
4.55826951539217e+02,-1.18184458034500e+01,9.87258244241222e+01
4.55931921658244e+02,-1.18202641984137e+01,9.87204999745258e+01
4.56036915950318e+02,-1.18220826890841e+01,9.87151755978981e+01
4.56141934421005e+02,-1.18239012754530e+01,9.87098512941687e+01
4.56246977075872e+02,-1.18257199575118e+01,9.87045270632673e+01
4.56352043920489e+02,-1.18275387352523e+01,9.86992029051233e+01
4.56457134960426e+02,-1.18293576086660e+01,9.86938788196663e+01
4.56562250201256e+02,-1.18311765777445e+01,9.86885548068256e+01
4.56667389648552e+02,-1.18329956424795e+01,9.86832308665309e+01
4.56772553307887e+02,-1.18348148028626e+01,9.86779069987112e+01
4.56877741184838e+02,-1.18366340588854e+01,9.86725832032961e+01
4.56982953284981e+02,-1.18384534105396e+01,9.86672594802147e+01
4.57088189613894e+02,-1.18402728578167e+01,9.86619358293963e+01
4.57193450177158e+02,-1.18420924007084e+01,9.86566122507701e+01
4.57298734980353e+02,-1.18439120392063e+01,9.86512887442652e+01
4.57404044029061e+02,-1.18457317733020e+01,9.86459653098107e+01
4.57509377328866e+02,-1.18475516029873e+01,9.86406419473357e+01
4.57614734885351e+02,-1.18493715282536e+01,9.86353186567690e+01
4.57720116704104e+02,-1.18511915490927e+01,9.86299954380398e+01
4.57825522790711e+02,-1.18530116654961e+01,9.86246722910770e+01
4.57930953150761e+02,-1.18548318774555e+01,9.86193492158092e+01
4.58036407789844e+02,-1.18566521849627e+01,9.86140262121656e+01
4.58141886713550e+02,-1.18584725880090e+01,9.86087032800747e+01
4.58247389927473e+02,-1.18602930865863e+01,9.86033804194653e+01
4.58352917437205e+02,-1.18621136806862e+01,9.85980576302661e+01
4.58458469248342e+02,-1.18639343703002e+01,9.85927349124058e+01
4.58564045366480e+02,-1.18657551554201e+01,9.85874122658129e+01
4.58669645797217e+02,-1.18675760360375e+01,9.85820896904160e+01
4.58775270546151e+02,-1.18693970121441e+01,9.85767671861436e+01
4.58880919618883e+02,-1.18712180837313e+01,9.85714447529242e+01
4.58986593021013e+02,-1.18730392507911e+01,9.85661223906862e+01
4.59092290758145e+02,-1.18748605133149e+01,9.85608000993578e+01
4.59198012835883e+02,-1.18766818712944e+01,9.85554778788677e+01
4.59303759259831e+02,-1.18785033247214e+01,9.85501557291439e+01
4.59409530035597e+02,-1.18803248735873e+01,9.85448336501147e+01
4.59515325168789e+02,-1.18821465178840e+01,9.85395116417083e+01
4.59621144665014e+02,-1.18839682576030e+01,9.85341897038529e+01
4.59726988529885e+02,-1.18857900927360e+01,9.85288678364765e+01
4.59832856769012e+02,-1.18876120232747e+01,9.85235460395072e+01
4.59938749388009e+02,-1.18894340492107e+01,9.85182243128729e+01
4.60044666392490e+02,-1.18912561705357e+01,9.85129026565019e+01
4.60150607788071e+02,-1.18930783872413e+01,9.85075810703218e+01
4.60256573580368e+02,-1.18949006993194e+01,9.85022595542607e+01
4.60362563774999e+02,-1.18967231067613e+01,9.84969381082462e+01
4.60468578377585e+02,-1.18985456095589e+01,9.84916167322063e+01
4.60574617393746e+02,-1.19003682077039e+01,9.84862954260686e+01
4.60680680829104e+02,-1.19021909011878e+01,9.84809741897608e+01
4.60786768689282e+02,-1.19040136900024e+01,9.84756530232107e+01
4.60892880979905e+02,-1.19058365741394e+01,9.84703319263457e+01
4.60999017706600e+02,-1.19076595535903e+01,9.84650108990936e+01
4.61105178874992e+02,-1.19094826283469e+01,9.84596899413817e+01
4.61211364490712e+02,-1.19113057984010e+01,9.84543690531376e+01
4.61317574559388e+02,-1.19131290637441e+01,9.84490482342887e+01
4.61423809086653e+02,-1.19149524243678e+01,9.84437274847623e+01
4.61530068078137e+02,-1.19167758802641e+01,9.84384068044859e+01
4.61636351539476e+02,-1.19185994314244e+01,9.84330861933866e+01
4.61742659476303e+02,-1.19204230778405e+01,9.84277656513919e+01
4.61848991894256e+02,-1.19222468195041e+01,9.84224451784287e+01
4.61955348798973e+02,-1.19240706564069e+01,9.84171247744244e+01
4.62061730196091e+02,-1.19258945885404e+01,9.84118044393060e+01
4.62168136091251e+02,-1.19277186158966e+01,9.84064841730005e+01
4.62274566490096e+02,-1.19295427384670e+01,9.84011639754351e+01
4.62381021398267e+02,-1.19313669562433e+01,9.83958438465367e+01
4.62487500821408e+02,-1.19331912692172e+01,9.83905237862321e+01
4.62594004765166e+02,-1.19350156773805e+01,9.83852037944483e+01
4.62700533235187e+02,-1.19368401807248e+01,9.83798838711123e+01
4.62807086237118e+02,-1.19386647792418e+01,9.83745640161506e+01
4.62913663776610e+02,-1.19404894729233e+01,9.83692442294901e+01
4.63020265859313e+02,-1.19423142617609e+01,9.83639245110574e+01
4.63126892490879e+02,-1.19441391457463e+01,9.83586048607794e+01
4.63233543676960e+02,-1.19459641248713e+01,9.83532852785825e+01
4.63340219423213e+02,-1.19477891991275e+01,9.83479657643934e+01
4.63446919735292e+02,-1.19496143685067e+01,9.83426463181384e+01
4.63553644618854e+02,-1.19514396330006e+01,9.83373269397443e+01
4.63660394079558e+02,-1.19532649926009e+01,9.83320076291373e+01
4.63767168123064e+02,-1.19550904472993e+01,9.83266883862439e+01
4.63873966755034e+02,-1.19569159970875e+01,9.83213692109904e+01
4.63980789981128e+02,-1.19587416419573e+01,9.83160501033031e+01
4.64087637807011e+02,-1.19605673819003e+01,9.83107310631082e+01
4.64194510238348e+02,-1.19623932169084e+01,9.83054120903320e+01
4.64301407280805e+02,-1.19642191469731e+01,9.83000931849007e+01
4.64408328940049e+02,-1.19660451720863e+01,9.82947743467403e+01
4.64515275221750e+02,-1.19678712922396e+01,9.82894555757769e+01
4.64622246131578e+02,-1.19696975074249e+01,9.82841368719366e+01
4.64729241675204e+02,-1.19715238176338e+01,9.82788182351453e+01
4.64836261858301e+02,-1.19733502228579e+01,9.82734996653290e+01
4.64943306686543e+02,-1.19751767230893e+01,9.82681811624135e+01
4.65050376165606e+02,-1.19770033183194e+01,9.82628627263248e+01
4.65157470301166e+02,-1.19788300085401e+01,9.82575443569886e+01
4.65264589098901e+02,-1.19806567937431e+01,9.82522260543306e+01
4.65371732564490e+02,-1.19824836739201e+01,9.82469078182766e+01
4.65478900703615e+02,-1.19843106490630e+01,9.82415896487523e+01
4.65586093521957e+02,-1.19861377191633e+01,9.82362715456832e+01
4.65693311025199e+02,-1.19879648842130e+01,9.82309535089950e+01
4.65800553219027e+02,-1.19897921442036e+01,9.82256355386132e+01
4.65907820109125e+02,-1.19916194991270e+01,9.82203176344632e+01
4.66015111701181e+02,-1.19934469489749e+01,9.82149997964705e+01
4.66122428000884e+02,-1.19952744937391e+01,9.82096820245605e+01
4.66229769013923e+02,-1.19971021334114e+01,9.82043643186586e+01
4.66337134745989e+02,-1.19989298679834e+01,9.81990466786900e+01
4.66444525202776e+02,-1.20007576974470e+01,9.81937291045800e+01
4.66551940389975e+02,-1.20025856217938e+01,9.81884115962538e+01
4.66659380313284e+02,-1.20044136410158e+01,9.81830941536366e+01
4.66766844978397e+02,-1.20062417551045e+01,9.81777767766536e+01
4.66874334391014e+02,-1.20080699640519e+01,9.81724594652297e+01
4.66981848556831e+02,-1.20098982678495e+01,9.81671422192901e+01
4.67089387481551e+02,-1.20117266664894e+01,9.81618250387597e+01
4.67196951170874e+02,-1.20135551599631e+01,9.81565079235634e+01
4.67304539630504e+02,-1.20153837482625e+01,9.81511908736262e+01
4.67412152866144e+02,-1.20172124313793e+01,9.81458738888729e+01
4.67519790883500e+02,-1.20190412093054e+01,9.81405569692283e+01
4.67627453688280e+02,-1.20208700820324e+01,9.81352401146172e+01
4.67735141286191e+02,-1.20226990495523e+01,9.81299233249643e+01
4.67842853682942e+02,-1.20245281118566e+01,9.81246066001942e+01
4.67950590884245e+02,-1.20263572689374e+01,9.81192899402316e+01
4.68058352895812e+02,-1.20281865207861e+01,9.81139733450011e+01
4.68166139723356e+02,-1.20300158673949e+01,9.81086568144272e+01
4.68273951372592e+02,-1.20318453087553e+01,9.81033403484344e+01
4.68381787849235e+02,-1.20336748448592e+01,9.80980239469471e+01
4.68489649159004e+02,-1.20355044756984e+01,9.80927076098898e+01
4.68597535307617e+02,-1.20373342012647e+01,9.80873913371867e+01
4.68705446300793e+02,-1.20391640215499e+01,9.80820751287622e+01
4.68813382144255e+02,-1.20409939365457e+01,9.80767589845407e+01
4.68921342843725e+02,-1.20428239462440e+01,9.80714429044461e+01
4.69029328404927e+02,-1.20446540506365e+01,9.80661268884029e+01
4.69137338833586e+02,-1.20464842497152e+01,9.80608109363350e+01
4.69245374135429e+02,-1.20483145434717e+01,9.80554950481666e+01
4.69353434316184e+02,-1.20501449318979e+01,9.80501792238217e+01
4.69461519381579e+02,-1.20519754149856e+01,9.80448634632242e+01
4.69569629337347e+02,-1.20538059927266e+01,9.80395477662982e+01
4.69677764189217e+02,-1.20556366651127e+01,9.80342321329676e+01
4.69785923942924e+02,-1.20574674321357e+01,9.80289165631561e+01
4.69894108604203e+02,-1.20592982937876e+01,9.80236010567877e+01
4.70002318178788e+02,-1.20611292500599e+01,9.80182856137860e+01
4.70110552672417e+02,-1.20629603009446e+01,9.80129702340748e+01
4.70218812090830e+02,-1.20647914464336e+01,9.80076549175777e+01
4.70327096439764e+02,-1.20666226865186e+01,9.80023396642185e+01
4.70435405724962e+02,-1.20684540211915e+01,9.79970244739206e+01
4.70543739952166e+02,-1.20702854504441e+01,9.79917093466077e+01
4.70652099127120e+02,-1.20721169742682e+01,9.79863942822031e+01
4.70760483255569e+02,-1.20739485926556e+01,9.79810792806304e+01
4.70868892343259e+02,-1.20757803055983e+01,9.79757643418130e+01
4.70977326395937e+02,-1.20776121130880e+01,9.79704494656742e+01
4.71085785419355e+02,-1.20794440151165e+01,9.79651346521373e+01
4.71194269419260e+02,-1.20812760116758e+01,9.79598199011256e+01
4.71302778401406e+02,-1.20831081027575e+01,9.79545052125623e+01
4.71411312371545e+02,-1.20849402883537e+01,9.79491905863706e+01
4.71519871335431e+02,-1.20867725684561e+01,9.79438760224736e+01
4.71628455298821e+02,-1.20886049430567e+01,9.79385615207944e+01
4.71737064267471e+02,-1.20904374121472e+01,9.79332470812561e+01
4.71845698247139e+02,-1.20922699757194e+01,9.79279327037817e+01
4.71954357243586e+02,-1.20941026337653e+01,9.79226183882939e+01
4.72063041262572e+02,-1.20959353862767e+01,9.79173041347159e+01
4.72171750309860e+02,-1.20977682332455e+01,9.79119899429705e+01
4.72280484391213e+02,-1.20996011746635e+01,9.79066758129804e+01
4.72389243512396e+02,-1.21014342105226e+01,9.79013617446684e+01
4.72498027679176e+02,-1.21032673408147e+01,9.78960477379573e+01
4.72606836897320e+02,-1.21051005655315e+01,9.78907337927697e+01
4.72715671172596e+02,-1.21069338846651e+01,9.78854199090283e+01
4.72824530510776e+02,-1.21087672982072e+01,9.78801060866556e+01
4.72933414917632e+02,-1.21106008061497e+01,9.78747923255743e+01
4.73042324398935e+02,-1.21124344084846e+01,9.78694786257067e+01
4.73151258960460e+02,-1.21142681052036e+01,9.78641649869753e+01
4.73260218607983e+02,-1.21161018962987e+01,9.78588514093026e+01
4.73369203347280e+02,-1.21179357817618e+01,9.78535378926109e+01
4.73478213184131e+02,-1.21197697615847e+01,9.78482244368225e+01
4.73587248124314e+02,-1.21216038357593e+01,9.78429110418596e+01
4.73696308173611e+02,-1.21234380042775e+01,9.78375977076446e+01
4.73805393337803e+02,-1.21252722671312e+01,9.78322844340996e+01
4.73914503622674e+02,-1.21271066243123e+01,9.78269712211467e+01
4.74023639034010e+02,-1.21289410758127e+01,9.78216580687080e+01
4.74132799577597e+02,-1.21307756216243e+01,9.78163449767055e+01
4.74241985259221e+02,-1.21326102617389e+01,9.78110319450613e+01
4.74351196084672e+02,-1.21344449961485e+01,9.78057189736973e+01
4.74460432059741e+02,-1.21362798248451e+01,9.78004060625354e+01
4.74569693190218e+02,-1.21381147478204e+01,9.77950932114974e+01
4.74678979481897e+02,-1.21399497650664e+01,9.77897804205052e+01
4.74788290940572e+02,-1.21417848765750e+01,9.77844676894806e+01
4.74897627572039e+02,-1.21436200823381e+01,9.77791550183452e+01
4.75006989382094e+02,-1.21454553823477e+01,9.77738424070208e+01
4.75116376376536e+02,-1.21472907765956e+01,9.77685298554290e+01
4.75225788561164e+02,-1.21491262650738e+01,9.77632173634913e+01
4.75335225941779e+02,-1.21509618477742e+01,9.77579049311293e+01
4.75444688524184e+02,-1.21527975246886e+01,9.77525925582646e+01
4.75554176314181e+02,-1.21546332958092e+01,9.77472802448185e+01
4.75663689317577e+02,-1.21564691611276e+01,9.77419679907125e+01
4.75773227540177e+02,-1.21583051206360e+01,9.77366557958679e+01
4.75882790987789e+02,-1.21601411743263e+01,9.77313436602061e+01
4.75992379666222e+02,-1.21619773221902e+01,9.77260315836483e+01
4.76101993581286e+02,-1.21638135642199e+01,9.77207195661157e+01
4.76211632738792e+02,-1.21656499004072e+01,9.77154076075295e+01
4.76321297144554e+02,-1.21674863307441e+01,9.77100957078110e+01
4.76430986804387e+02,-1.21693228552225e+01,9.77047838668810e+01
4.76540701724104e+02,-1.21711594738344e+01,9.76994720846608e+01
4.76650441909525e+02,-1.21729961865717e+01,9.76941603610713e+01
4.76760207366466e+02,-1.21748329934263e+01,9.76888486960333e+01
4.76869998100748e+02,-1.21766698943903e+01,9.76835370894680e+01
4.76979814118191e+02,-1.21785068894555e+01,9.76782255412961e+01
4.77089655424618e+02,-1.21803439786140e+01,9.76729140514384e+01
4.77199522025853e+02,-1.21821811618576e+01,9.76676026198156e+01
4.77309413927720e+02,-1.21840184391785e+01,9.76622912463486e+01
4.77419331136046e+02,-1.21858558105684e+01,9.76569799309581e+01
4.77529273656659e+02,-1.21876932760194e+01,9.76516686735645e+01
4.77639241495387e+02,-1.21895308355234e+01,9.76463574740886e+01
4.77749234658062e+02,-1.21913684890725e+01,9.76410463324509e+01
4.77859253150514e+02,-1.21932062366586e+01,9.76357352485719e+01
4.77969296978577e+02,-1.21950440782736e+01,9.76304242223720e+01
4.78079366148085e+02,-1.21968820139096e+01,9.76251132537716e+01
4.78189460664875e+02,-1.21987200435585e+01,9.76198023426912e+01
4.78299580534782e+02,-1.22005581672123e+01,9.76144914890509e+01
4.78409725763646e+02,-1.22023963848630e+01,9.76091806927712e+01
4.78519896357306e+02,-1.22042346965027e+01,9.76038699537722e+01
4.78630092321604e+02,-1.22060731021231e+01,9.75985592719741e+01
4.78740313662381e+02,-1.22079116017164e+01,9.75932486472970e+01
4.78850560385483e+02,-1.22097501952746e+01,9.75879380796611e+01
4.78960832496753e+02,-1.22115888827897e+01,9.75826275689863e+01
4.79071130002039e+02,-1.22134276642536e+01,9.75773171151927e+01
4.79181452907188e+02,-1.22152665396584e+01,9.75720067182003e+01
4.79291801218049e+02,-1.22171055089960e+01,9.75666963779289e+01
4.79402174940474e+02,-1.22189445722585e+01,9.75613860942984e+01
4.79512574080313e+02,-1.22207837294379e+01,9.75560758672286e+01
4.79622998643421e+02,-1.22226229805262e+01,9.75507656966394e+01
4.79733448635652e+02,-1.22244623255153e+01,9.75454555824503e+01
4.79843924062861e+02,-1.22263017643974e+01,9.75401455245812e+01
4.79954424930906e+02,-1.22281412971645e+01,9.75348355229516e+01
4.80064951245646e+02,-1.22299809238084e+01,9.75295255774811e+01
4.80175503012941e+02,-1.22318206443214e+01,9.75242156880894e+01
4.80286080238652e+02,-1.22336604586954e+01,9.75189058546958e+01
4.80396682928642e+02,-1.22355003669225e+01,9.75135960772199e+01
4.80507311088774e+02,-1.22373403689945e+01,9.75082863555809e+01
4.80617964724914e+02,-1.22391804649037e+01,9.75029766896985e+01
4.80728643842930e+02,-1.22410206546420e+01,9.74976670794917e+01
4.80839348448688e+02,-1.22428609382016e+01,9.74923575248800e+01
4.80950078548059e+02,-1.22447013155743e+01,9.74870480257826e+01
4.81060834146913e+02,-1.22465417867523e+01,9.74817385821185e+01
4.81171615251122e+02,-1.22483823517276e+01,9.74764291938070e+01
4.81282421866561e+02,-1.22502230104923e+01,9.74711198607672e+01
4.81393253999103e+02,-1.22520637630384e+01,9.74658105829180e+01
4.81504111654625e+02,-1.22539046093579e+01,9.74605013601786e+01
4.81614994839005e+02,-1.22557455494430e+01,9.74551921924679e+01
4.81725903558120e+02,-1.22575865832857e+01,9.74498830797047e+01
4.81836837817853e+02,-1.22594277108780e+01,9.74445740218079e+01
4.81947797624084e+02,-1.22612689322120e+01,9.74392650186964e+01
4.82058782982696e+02,-1.22631102472797e+01,9.74339560702890e+01
4.82169793899574e+02,-1.22649516560734e+01,9.74286471765043e+01
4.82280830380604e+02,-1.22667931585849e+01,9.74233383372611e+01
4.82391892431671e+02,-1.22686347548064e+01,9.74180295524780e+01
4.82502980058665e+02,-1.22704764447299e+01,9.74127208220735e+01
4.82614093267476e+02,-1.22723182283476e+01,9.74074121459663e+01
4.82725232063994e+02,-1.22741601056516e+01,9.74021035240748e+01
4.82836396454113e+02,-1.22760020766338e+01,9.73967949563175e+01
4.82947586443725e+02,-1.22778441412865e+01,9.73914864426129e+01
4.83058802038727e+02,-1.22796862996016e+01,9.73861779828792e+01
4.83170043245014e+02,-1.22815285515713e+01,9.73808695770348e+01
4.83281310068484e+02,-1.22833708971877e+01,9.73755612249980e+01
4.83392602515038e+02,-1.22852133364428e+01,9.73702529266869e+01
4.83503920590574e+02,-1.22870558693288e+01,9.73649446820199e+01
4.83615264300996e+02,-1.22888984958378e+01,9.73596364909150e+01
4.83726633652207e+02,-1.22907412159619e+01,9.73543283532904e+01
4.83838028650111e+02,-1.22925840296931e+01,9.73490202690640e+01
4.83949449300614e+02,-1.22944269370237e+01,9.73437122381539e+01
4.84060895609625e+02,-1.22962699379457e+01,9.73384042604781e+01
4.84172367583051e+02,-1.22981130324511e+01,9.73330963359544e+01
4.84283865226802e+02,-1.22999562205323e+01,9.73277884645007e+01
4.84395388546791e+02,-1.23017995021812e+01,9.73224806460349e+01
4.84506937548930e+02,-1.23036428773900e+01,9.73171728804747e+01
4.84618512239133e+02,-1.23054863461508e+01,9.73118651677379e+01
4.84730112623316e+02,-1.23073299084558e+01,9.73065575077421e+01
4.84841738707396e+02,-1.23091735642970e+01,9.73012499004050e+01
4.84953390497291e+02,-1.23110173136666e+01,9.72959423456442e+01
4.85065067998920e+02,-1.23128611565568e+01,9.72906348433772e+01
